gufi,timestamp,airport,minutes_until_pushback,round_dep_stand_est,temperature,wind_direction,wind_speed,wind_gust,cloud_ceiling,visibility,cloud,lightning_prob,precip,aircraft_engine_class,aircraft_type,major_carrier,flight_type,est_push_min,difference
AAL1067.DEN.DFW.211112.1300.0217.TFM,11/13/2021 11:45,KDEN,69,11/13/2021 13:06,47,22,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,81,12
AAL1067.DEN.DFW.211112.1300.0217.TFM,11/13/2021 11:45,KDEN,69,11/13/2021 13:10,47,22,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,86,17
AAL1067.DEN.DFW.211112.1300.0217.TFM,11/13/2021 12:00,KDEN,54,11/13/2021 13:10,47,22,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,71,17
AAL1067.DEN.DFW.211112.1300.0217.TFM,11/13/2021 12:15,KDEN,39,11/13/2021 13:10,47,22,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,56,17
AAL1067.DEN.DFW.211112.1300.0217.TFM,11/13/2021 12:30,KDEN,24,11/13/2021 13:02,51,22,10,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,32,8
AAL1067.DEN.DFW.211112.1300.0217.TFM,11/13/2021 12:45,KDEN,9,11/13/2021 13:02,51,22,10,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,17,8
AAL1067.DEN.DFW.211113.1300.0266.TFM,11/14/2021 11:30,KDEN,86,11/14/2021 13:05,34,18,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,95,9
AAL1067.DEN.DFW.211113.1300.0266.TFM,11/14/2021 11:45,KDEN,71,11/14/2021 13:05,34,18,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,80,9
AAL1067.DEN.DFW.211113.1300.0266.TFM,11/14/2021 11:45,KDEN,71,11/14/2021 13:07,34,18,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,83,12
AAL1067.DEN.DFW.211113.1300.0266.TFM,11/14/2021 12:00,KDEN,56,11/14/2021 13:07,34,18,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,68,12
AAL1067.DEN.DFW.211113.1300.0266.TFM,11/14/2021 12:15,KDEN,41,11/14/2021 13:07,34,18,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,53,12
AAL1067.DEN.DFW.211113.1300.0266.TFM,11/14/2021 12:30,KDEN,26,11/14/2021 12:59,29,17,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,30,4
AAL1067.DEN.DFW.211113.1300.0266.TFM,11/14/2021 12:45,KDEN,11,11/14/2021 12:59,29,17,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,15,4
AAL1067.DEN.DFW.211114.1300.0215.TFM,11/15/2021 11:30,KDEN,86,11/15/2021 13:02,57,24,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,92,6
AAL1067.DEN.DFW.211114.1300.0215.TFM,11/15/2021 11:45,KDEN,71,11/15/2021 13:02,57,24,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,6
AAL1067.DEN.DFW.211114.1300.0215.TFM,11/15/2021 11:45,KDEN,71,11/15/2021 13:07,57,24,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,82,11
AAL1067.DEN.DFW.211114.1300.0215.TFM,11/15/2021 12:00,KDEN,56,11/15/2021 13:07,57,24,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,67,11
AAL1067.DEN.DFW.211114.1300.0215.TFM,11/15/2021 12:15,KDEN,41,11/15/2021 13:07,57,24,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,52,11
AAL1067.DEN.DFW.211114.1300.0215.TFM,11/15/2021 12:30,KDEN,26,11/15/2021 12:57,58,25,10,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,28,2
AAL1067.DEN.DFW.211114.1300.0215.TFM,11/15/2021 12:45,KDEN,11,11/15/2021 12:57,58,25,10,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,13,2
AAL1067.DEN.DFW.211115.1300.0202.TFM,11/16/2021 11:30,KDEN,82,11/16/2021 12:50,58,22,15,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,80,-2
AAL1067.DEN.DFW.211115.1300.0202.TFM,11/16/2021 11:45,KDEN,67,11/16/2021 12:50,58,22,15,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,65,-2
AAL1067.DEN.DFW.211115.1300.0202.TFM,11/16/2021 11:45,KDEN,67,11/16/2021 12:53,58,22,15,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,69,2
AAL1067.DEN.DFW.211115.1300.0202.TFM,11/16/2021 12:00,KDEN,52,11/16/2021 12:53,58,22,15,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,54,2
AAL1067.DEN.DFW.211115.1300.0202.TFM,11/16/2021 12:15,KDEN,37,11/16/2021 12:53,58,22,15,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,39,2
AAL1067.DEN.DFW.211115.1300.0202.TFM,11/16/2021 12:30,KDEN,22,11/16/2021 12:45,57,21,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,16,-6
AAL1067.DEN.DFW.211115.1300.0202.TFM,11/16/2021 12:45,KDEN,7,11/16/2021 12:45,57,21,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,1,-6
AAL1067.DEN.DFW.211116.1300.0152.TFM,11/17/2021 11:30,KDEN,86,11/17/2021 13:03,24,4,8,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,93,7
AAL1067.DEN.DFW.211116.1300.0152.TFM,11/17/2021 11:45,KDEN,71,11/17/2021 13:03,24,4,8,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,78,7
AAL1067.DEN.DFW.211116.1300.0152.TFM,11/17/2021 11:45,KDEN,71,11/17/2021 13:05,24,4,8,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,80,9
AAL1067.DEN.DFW.211116.1300.0152.TFM,11/17/2021 12:00,KDEN,56,11/17/2021 13:05,24,4,8,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,65,9
AAL1067.DEN.DFW.211116.1300.0152.TFM,11/17/2021 12:15,KDEN,41,11/17/2021 13:05,24,4,8,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,50,9
AAL1067.DEN.DFW.211116.1300.0152.TFM,11/17/2021 12:30,KDEN,26,11/17/2021 12:57,25,4,7,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,27,1
AAL1067.DEN.DFW.211116.1300.0152.TFM,11/17/2021 12:45,KDEN,11,11/17/2021 12:57,25,4,7,0,6,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,12,1
AAL1067.DEN.DFW.211117.1300.0232.TFM,11/18/2021 11:45,KDEN,70,11/18/2021 13:05,17,19,7,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,80,10
AAL1067.DEN.DFW.211117.1300.0232.TFM,11/18/2021 11:45,KDEN,70,11/18/2021 13:07,17,19,7,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,82,12
AAL1067.DEN.DFW.211117.1300.0232.TFM,11/18/2021 12:00,KDEN,55,11/18/2021 13:07,17,19,7,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,67,12
AAL1067.DEN.DFW.211117.1300.0232.TFM,11/18/2021 12:15,KDEN,40,11/18/2021 13:07,17,19,7,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,52,12
AAL1067.DEN.DFW.211117.1300.0232.TFM,11/18/2021 12:30,KDEN,25,11/18/2021 13:02,19,21,6,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,32,7
AAL1067.DEN.DFW.211117.1300.0232.TFM,11/18/2021 12:45,KDEN,10,11/18/2021 13:02,19,21,6,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,17,7
AAL1067.DEN.DFW.211118.1300.0088.TFM,11/19/2021 11:30,KDEN,87,11/19/2021 13:02,40,26,7,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,93,6
AAL1067.DEN.DFW.211118.1300.0088.TFM,11/19/2021 11:45,KDEN,72,11/19/2021 13:02,40,26,7,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,78,6
AAL1067.DEN.DFW.211118.1300.0088.TFM,11/19/2021 11:45,KDEN,72,11/19/2021 13:04,40,26,7,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,80,8
AAL1067.DEN.DFW.211118.1300.0088.TFM,11/19/2021 12:00,KDEN,57,11/19/2021 13:04,40,26,7,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,65,8
AAL1067.DEN.DFW.211118.1300.0088.TFM,11/19/2021 12:15,KDEN,42,11/19/2021 13:04,40,26,7,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,50,8
AAL1067.DEN.DFW.211118.1300.0088.TFM,11/19/2021 12:30,KDEN,27,11/19/2021 12:57,39,24,7,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,27,0
AAL1067.DEN.DFW.211118.1300.0088.TFM,11/19/2021 12:45,KDEN,12,11/19/2021 12:57,39,24,7,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,12,0
AAL1067.DEN.DFW.211119.1300.0291.TFM,11/20/2021 11:30,KDEN,88,11/20/2021 12:58,38,20,5,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,88,0
AAL1067.DEN.DFW.211119.1300.0291.TFM,11/20/2021 11:45,KDEN,73,11/20/2021 12:58,38,20,5,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,73,0
AAL1067.DEN.DFW.211119.1300.0291.TFM,11/20/2021 11:45,KDEN,73,11/20/2021 12:59,38,20,5,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,75,2
AAL1067.DEN.DFW.211119.1300.0291.TFM,11/20/2021 12:00,KDEN,58,11/20/2021 12:59,38,20,5,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,60,2
AAL1067.DEN.DFW.211119.1300.0291.TFM,11/20/2021 12:15,KDEN,43,11/20/2021 12:59,38,20,5,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,45,2
AAL1067.DEN.DFW.211119.1300.0291.TFM,11/20/2021 12:30,KDEN,28,11/20/2021 13:04,39,19,2,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,34,6
AAL1067.DEN.DFW.211119.1300.0291.TFM,11/20/2021 12:45,KDEN,13,11/20/2021 13:04,39,19,2,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,19,6
AAL1067.DEN.DFW.211122.1900.0078.TFM_TFDM,11/23/2021 11:45,KDEN,72,11/23/2021 13:01,38,21,7,0,8,7,CL,N,FALSE,JET,A321,AAL,NA,77,5
AAL1067.DEN.DFW.211122.1900.0078.TFM_TFDM,11/23/2021 11:45,KDEN,72,11/23/2021 13:03,38,21,7,0,8,7,CL,N,FALSE,JET,A321,AAL,NA,78,6
AAL1067.DEN.DFW.211122.1900.0078.TFM_TFDM,11/23/2021 12:00,KDEN,57,11/23/2021 13:03,38,21,7,0,8,7,CL,N,FALSE,JET,A321,AAL,NA,63,6
AAL1067.DEN.DFW.211122.1900.0078.TFM_TFDM,11/23/2021 12:15,KDEN,42,11/23/2021 13:03,38,21,7,0,8,7,CL,N,FALSE,JET,A321,AAL,NA,48,6
AAL1067.DEN.DFW.211122.1900.0078.TFM_TFDM,11/23/2021 12:30,KDEN,27,11/23/2021 12:55,41,23,9,0,8,7,CL,N,FALSE,JET,A321,AAL,NA,26,-1
AAL1067.DEN.DFW.211122.1900.0078.TFM_TFDM,11/23/2021 12:45,KDEN,12,11/23/2021 12:55,41,23,9,0,8,7,CL,N,FALSE,JET,A321,AAL,NA,11,-1
AAL1067.DEN.DFW.211123.1300.0155.TFM,11/24/2021 11:30,KDEN,87,11/24/2021 13:00,39,5,12,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,91,4
AAL1067.DEN.DFW.211123.1300.0155.TFM,11/24/2021 11:45,KDEN,72,11/24/2021 13:00,39,5,12,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,76,4
AAL1067.DEN.DFW.211123.1300.0155.TFM,11/24/2021 11:45,KDEN,72,11/24/2021 13:03,39,5,12,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,79,7
AAL1067.DEN.DFW.211123.1300.0155.TFM,11/24/2021 12:00,KDEN,57,11/24/2021 13:03,39,5,12,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,64,7
AAL1067.DEN.DFW.211123.1300.0155.TFM,11/24/2021 12:15,KDEN,42,11/24/2021 13:03,39,5,12,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,49,7
AAL1067.DEN.DFW.211123.1300.0155.TFM,11/24/2021 12:30,KDEN,27,11/24/2021 12:57,39,4,15,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,27,0
AAL1067.DEN.DFW.211123.1300.0155.TFM,11/24/2021 12:45,KDEN,12,11/24/2021 12:57,39,4,15,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,12,0
AAL1067.DEN.DFW.211124.1300.0377.TFM,11/25/2021 11:30,KDEN,82,11/25/2021 12:45,22,21,11,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,75,-7
AAL1067.DEN.DFW.211124.1300.0377.TFM,11/25/2021 11:45,KDEN,67,11/25/2021 12:45,22,21,11,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,60,-7
AAL1067.DEN.DFW.211124.1300.0377.TFM,11/25/2021 11:45,KDEN,67,11/25/2021 12:47,22,21,11,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,63,-4
AAL1067.DEN.DFW.211124.1300.0377.TFM,11/25/2021 12:00,KDEN,52,11/25/2021 12:47,22,21,11,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,48,-4
AAL1067.DEN.DFW.211124.1300.0377.TFM,11/25/2021 12:15,KDEN,37,11/25/2021 12:47,22,21,11,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,33,-4
AAL1067.DEN.DFW.211124.1300.0377.TFM,11/25/2021 12:30,KDEN,22,11/25/2021 12:39,22,21,11,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,10,-12
AAL1067.DEN.DFW.211124.1300.0377.TFM,11/25/2021 12:45,KDEN,7,11/25/2021 12:39,22,21,11,0,8,7,CL,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,-5,-12
AAL1067.DEN.DFW.211126.1300.0185.TFM,11/27/2021 11:30,KDEN,81,11/27/2021 13:01,38,12,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,92,11
AAL1067.DEN.DFW.211126.1300.0185.TFM,11/27/2021 11:45,KDEN,66,11/27/2021 13:01,38,12,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,11
AAL1067.DEN.DFW.211126.1300.0185.TFM,11/27/2021 12:00,KDEN,51,11/27/2021 13:01,38,12,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,11
AAL1067.DEN.DFW.211126.1300.0185.TFM,11/27/2021 12:15,KDEN,36,11/27/2021 13:08,38,12,7,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,53,17
AAL1067.DEN.DFW.211126.1300.0185.TFM,11/27/2021 12:30,KDEN,21,11/27/2021 12:56,37,15,7,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,26,5
AAL1067.DEN.DFW.211126.1300.0185.TFM,11/27/2021 12:45,KDEN,6,11/27/2021 12:56,37,15,7,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,11,5
AAL1067.DEN.DFW.211127.1300.0168.TFM,11/28/2021 11:30,KDEN,86,11/28/2021 13:00,33,23,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,91,5
AAL1067.DEN.DFW.211127.1300.0168.TFM,11/28/2021 11:45,KDEN,71,11/28/2021 13:00,33,23,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,76,5
AAL1067.DEN.DFW.211127.1300.0168.TFM,11/28/2021 11:45,KDEN,71,11/28/2021 13:02,33,23,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,78,7
AAL1067.DEN.DFW.211127.1300.0168.TFM,11/28/2021 12:00,KDEN,56,11/28/2021 13:02,33,23,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,63,7
AAL1067.DEN.DFW.211127.1300.0168.TFM,11/28/2021 12:15,KDEN,41,11/28/2021 13:02,33,23,11,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,48,7
AAL1067.DEN.DFW.211127.1300.0168.TFM,11/28/2021 12:30,KDEN,26,11/28/2021 12:55,34,21,10,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,25,-1
AAL1067.DEN.DFW.211127.1300.0168.TFM,11/28/2021 12:45,KDEN,11,11/28/2021 12:55,34,21,10,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,10,-1
AAL1067.DEN.DFW.211218.1300.0349.TFM,12/19/2021 11:45,KDEN,72,12/19/2021 12:59,32,21,13,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,75,3
AAL1067.DEN.DFW.211218.1300.0349.TFM,12/19/2021 12:00,KDEN,57,12/19/2021 12:59,32,21,13,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,60,3
AAL1067.DEN.DFW.211218.1300.0349.TFM,12/19/2021 12:15,KDEN,42,12/19/2021 12:59,32,21,13,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,45,3
AAL1067.DEN.DFW.211218.1300.0349.TFM,12/19/2021 12:30,KDEN,27,12/19/2021 13:11,33,21,15,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,42,15
AAL1067.DEN.DFW.211218.1300.0349.TFM,12/19/2021 12:45,KDEN,12,12/19/2021 13:11,33,21,15,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,27,15
AAL1067.DEN.DFW.211219.1300.0313.TFM,12/20/2021 11:45,KDEN,74,12/20/2021 13:04,35,20,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,80,6
AAL1067.DEN.DFW.211219.1300.0313.TFM,12/20/2021 12:00,KDEN,59,12/20/2021 13:04,35,20,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,65,6
AAL1067.DEN.DFW.211219.1300.0313.TFM,12/20/2021 12:15,KDEN,44,12/20/2021 13:04,35,20,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,50,6
AAL1067.DEN.DFW.211219.1300.0313.TFM,12/20/2021 12:30,KDEN,29,12/20/2021 13:16,35,22,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,46,17
AAL1067.DEN.DFW.211219.1300.0313.TFM,12/20/2021 12:45,KDEN,14,12/20/2021 13:16,35,22,8,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,31,17
AAL1067.DEN.DFW.211220.1300.0269.TFM,12/21/2021 11:45,KDEN,81,12/21/2021 13:05,36,17,7,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,81,0
AAL1067.DEN.DFW.211220.1300.0269.TFM,12/21/2021 11:45,KDEN,81,12/21/2021 13:22,36,17,7,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,98,17
AAL1067.DEN.DFW.211220.1300.0269.TFM,12/21/2021 12:00,KDEN,66,12/21/2021 13:22,36,17,7,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,83,17
AAL1067.DEN.DFW.211220.1300.0269.TFM,12/21/2021 12:15,KDEN,51,12/21/2021 13:22,36,17,7,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,68,17
AAL1067.DEN.DFW.211220.1300.0269.TFM,12/21/2021 12:30,KDEN,36,12/21/2021 13:16,40,18,8,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,47,11
AAL1067.DEN.DFW.211220.1300.0269.TFM,12/21/2021 12:45,KDEN,21,12/21/2021 13:16,40,18,8,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,32,11
AAL1067.DEN.DFW.211220.1300.0269.TFM,12/21/2021 13:00,KDEN,6,12/21/2021 13:16,40,18,8,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,17,11
AAL1067.DEN.DFW.211221.1300.0312.TFM,12/22/2021 11:45,KDEN,73,12/22/2021 13:09,37,22,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,85,12
AAL1067.DEN.DFW.211221.1300.0312.TFM,12/22/2021 11:45,KDEN,73,12/22/2021 13:26,37,22,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,102,29
AAL1067.DEN.DFW.211221.1300.0312.TFM,12/22/2021 12:00,KDEN,58,12/22/2021 13:26,37,22,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,87,29
AAL1067.DEN.DFW.211221.1300.0312.TFM,12/22/2021 12:15,KDEN,43,12/22/2021 13:26,37,22,9,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,72,29
AAL1067.DEN.DFW.211221.1300.0312.TFM,12/22/2021 12:30,KDEN,28,12/22/2021 13:18,37,22,8,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,49,21
AAL1067.DEN.DFW.211221.1300.0312.TFM,12/22/2021 12:45,KDEN,13,12/22/2021 13:18,37,22,8,0,8,7,FW,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,34,21
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 11:45,KDEN,130,12/23/2021 12:59,40,15,7,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,75,-55
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 11:45,KDEN,130,12/23/2021 13:17,40,15,7,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,92,-38
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 12:00,KDEN,115,12/23/2021 13:17,40,15,7,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,-38
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 12:15,KDEN,100,12/23/2021 13:17,40,15,7,0,8,7,SC,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,62,-38
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 12:30,KDEN,85,12/23/2021 13:17,40,16,8,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,47,-38
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 12:45,KDEN,70,12/23/2021 13:17,40,16,8,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,32,-38
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 13:00,KDEN,55,12/23/2021 13:17,40,16,8,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,17,-38
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 13:15,KDEN,40,12/23/2021 13:17,40,16,8,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,2,-38
AAL1067.DEN.DFW.211222.1300.0226.TFM,12/23/2021 13:45,KDEN,10,12/23/2021 13:34,38,17,11,0,8,7,OV,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,-11,-21
AAL1067.DEN.DFW.211223.1300.0119.TFM,12/24/2021 11:45,KDEN,68,12/24/2021 13:02,45,23,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,77,9
AAL1067.DEN.DFW.211223.1300.0119.TFM,12/24/2021 11:45,KDEN,68,12/24/2021 13:19,45,23,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,94,26
AAL1067.DEN.DFW.211223.1300.0119.TFM,12/24/2021 12:00,KDEN,53,12/24/2021 13:19,45,23,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,79,26
AAL1067.DEN.DFW.211223.1300.0119.TFM,12/24/2021 12:15,KDEN,38,12/24/2021 13:19,45,23,11,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,64,26
AAL1067.DEN.DFW.211223.1300.0119.TFM,12/24/2021 12:30,KDEN,23,12/24/2021 13:11,44,21,10,0,8,7,BK,N,FALSE,JET,A321,AAL,SCHEDULED_AIR_TRANSPORT,42,19
